Filename,Label,hue_mean,hue_std,hue_skew,hue_kurtosis,saturation_mean,saturation_std,saturation_skew,saturation_kurtosis,value_mean,value_std,value_skew,value_kurtosis
00_00016.jpg,0_Compulsory Keep BothSide,76.58628845214844,43.957229988012685,-0.9395590820295211,-0.6031747316121341,94.20185852050781,83.9023633561421,0.11450268528549369,-1.6659873496112154,180.34405517578125,59.4745098289628,0.27209322814202536,-1.6997510341598192
00_00016.jpg,0_Compulsory Keep BothSide,76.51524353027344,43.951771187135876,-0.939462130834298,-0.6076328317990778,94.20368957519531,83.90171167565539,0.11453391827862455,-1.665923849709625,180.34226989746094,59.47669661767279,0.2720849811117161,-1.6998001695382008
00_00016.jpg,0_Compulsory Keep BothSide,76.51524353027344,43.951771187135876,-0.9394621308342977,-0.6076328317990778,94.20368957519531,83.90171167565539,0.1145339182786246,-1.6659238497096251,180.34226989746094,59.47669661767279,0.2720849811117161,-1.699800169538201
00_00017.jpg,0_Compulsory Keep BothSide,59.139404296875,43.78221407515696,0.2873786710990533,-1.8238468953050289,116.10955810546875,57.82300466388284,-0.408179507610786,-1.0002453027022367,189.8684539794922,28.869872840508073,0.08629414273559068,0.22478096815157622
00_00017.jpg,0_Compulsory Keep BothSide,59.12107849121094,43.77161196146449,0.28682607844574226,-1.827000117214504,116.115234375,57.82177524703393,-0.40827030215037574,-1.0000823272640071,189.870361328125,28.868606345650722,0.08638169994176964,0.22552827305810963
00_00017.jpg,0_Compulsory Keep BothSide,59.12107849121094,43.77161196146449,0.2868260784457423,-1.8270001172145045,116.115234375,57.82177524703393,-0.40827030215037574,-1.0000823272640071,189.870361328125,28.868606345650722,0.08638169994176996,0.22552827305810874
00_00018.jpg,0_Compulsory Keep BothSide,64.57283020019531,40.71682238290653,0.044962310655507036,-1.8982816651105006,115.17947387695312,60.6190863523358,-0.3083348249736221,-1.1704259068091367,186.8097686767578,24.970443155939567,-0.03451966827765393,0.2725864994067626
00_00018.jpg,0_Compulsory Keep BothSide,64.56327819824219,40.70801044062077,0.04458627673845091,-1.8998630546061395,115.17530822753906,60.62167039470541,-0.308289453691787,-1.1706684854998766,186.80641174316406,24.96904728933426,-0.0346142891320402,0.27272862394261255
00_00018.jpg,0_Compulsory Keep BothSide,64.56327819824219,40.70801044062077,0.04458627673845099,-1.8998630546061395,115.17530822753906,60.62167039470541,-0.30828945369178706,-1.1706684854998768,186.80641174316406,24.96904728933426,-0.034614289132039816,0.27272862394261255
00_00019.jpg,0_Compulsory Keep BothSide,62.268524169921875,43.39587260922704,0.0758521412496602,-1.9101302802877276,166.1732635498047,77.9497209126654,-0.5998464168350821,-0.8203434361575619,173.09274291992188,24.792000418222255,0.8284873729082058,0.59961431750793
00_00019.jpg,0_Compulsory Keep BothSide,62.25697326660156,43.391613035305355,0.07569017264757227,-1.910843197454263,166.17587280273438,77.94881881495017,-0.5996467984599602,-0.8206345983911825,173.0940704345703,24.793784222673395,0.8289842149445925,0.5999753728299266
00_00019.jpg,0_Compulsory Keep BothSide,62.25697326660156,43.391613035305355,0.07569017264757227,-1.910843197454263,166.17587280273438,77.94881881495017,-0.5996467984599603,-0.8206345983911825,173.0940704345703,24.793784222673395,0.8289842149445926,0.5999753728299266
00_00021.jpg,0_Compulsory Keep BothSide,77.28201293945312,46.64597367730192,-0.6424661070598919,-1.4661648098566429,157.54861450195312,91.95620374337922,-0.296462241048334,-1.4360075418456097,155.1738739013672,24.113413727669812,-0.145538860505045,0.44031326488686684
00_00021.jpg,0_Compulsory Keep BothSide,77.28790283203125,46.638162402495816,-0.642738549047311,-1.4658365139028915,157.5504150390625,91.95375685357257,-0.29640456542466637,-1.4360322579751783,155.17127990722656,24.11429540553268,-0.1458032703478846,0.4389077414698628
00_00021.jpg,0_Compulsory Keep BothSide,77.28790283203125,46.638162402495816,-0.642738549047311,-1.4658365139028913,157.5504150390625,91.95375685357257,-0.29640456542466637,-1.4360322579751785,155.17127990722656,24.11429540553268,-0.1458032703478849,0.4389077414698628
00_00023.jpg,0_Compulsory Keep BothSide,83.93356323242188,38.63452717028563,-0.8172513745134641,-0.8767074532741916,123.88583374023438,110.65003936036307,0.2078116460602725,-1.8559855065085853,134.88528442382812,20.404371402202162,1.0791274917180773,0.8508306220453696
00_00023.jpg,0_Compulsory Keep BothSide,83.96284484863281,38.62215287705988,-0.8157237732313678,-0.8751446790071324,123.88186645507812,110.65830165923472,0.20780385035288612,-1.8560008061889741,134.8856201171875,20.40501490582305,1.0789231904643137,0.851094538073732
00_00023.jpg,0_Compulsory Keep BothSide,83.96284484863281,38.62215287705988,-0.8157237732313678,-0.8751446790071329,123.88186645507812,110.65830165923472,0.2078038503528861,-1.8560008061889741,134.8856201171875,20.40501490582305,1.0789231904643142,0.851094538073732
00_00034.jpg,0_Compulsory Keep BothSide,90.50442504882812,34.40823826210455,-1.2184092948835243,0.19525119340208885,89.51231384277344,66.794726763556,0.3019791016363363,-1.5049776704608582,118.81089782714844,40.599291267555316,1.3226847172365104,1.2282288141802145
00_00034.jpg,0_Compulsory Keep BothSide,90.50444030761719,34.39541667919755,-1.2190479584860037,0.19213319043699473,89.51484680175781,66.8010410289465,0.30167268166935307,-1.505233378182099,118.80938720703125,40.59885179840797,1.3225136819102494,1.2278631390474875
