Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
00_00015.jpg,0_Compulsory Keep BothSide,61.04254755704639,100.19220179412025,64.3352733686067,106.81032951416644,0.21543834994424868,0.17400494656356966,0.20921679701339568,0.17277538487289917,5.2792955819393566,6.745270450306421,5.400617283950617,6.927036148858691,7.704642153259183,7.877882759393174,7.726312358981157,7.897220018556071,0.0011536806111775715,0.0009923493836603158,0.0011246487049323616,0.0009764114377838798,0.033965874214828794,0.031501577478918664,0.03353578245594341,0.031247582911064976,0.9831650240556261,0.97220005012156,0.9821412130268828,0.9703642848476536
00_00015.jpg,0_Compulsory Keep BothSide,64.3352733686067,106.81032951416644,61.04254755704639,100.19220179412025,0.20921679701339568,0.17277538487289917,0.21543834994424868,0.17400494656356966,5.400617283950617,6.927036148858691,5.2792955819393566,6.745270450306421,7.726312358981157,7.897220018556071,7.704642153259183,7.877882759393174,0.0011246487049323616,0.0009764114377838798,0.0011536806111775715,0.0009923493836603158,0.03353578245594341,0.031247582911064976,0.033965874214828794,0.031501577478918664,0.9821412130268828,0.9703642848476536,0.9831650240556261,0.97220005012156
00_00015.jpg,0_Compulsory Keep BothSide,64.3352733686067,106.81032951416644,61.04254755704639,100.19220179412025,0.20921679701339568,0.17277538487289917,0.21543834994424868,0.17400494656356966,5.400617283950617,6.927036148858691,5.2792955819393566,6.745270450306421,7.726312358981157,7.897220018556071,7.704642153259183,7.877882759393174,0.0011246487049323616,0.0009764114377838798,0.0011536806111775715,0.0009923493836603158,0.03353578245594341,0.031247582911064976,0.033965874214828794,0.031501577478918664,0.9821412130268828,0.9703642848476536,0.9831650240556261,0.97220005012156
00_00016.jpg,0_Compulsory Keep BothSide,165.9100487804878,305.332218725413,152.0957336108221,265.9031602412798,0.1711500921446938,0.1374216605724917,0.17347284514156275,0.1373568449549761,8.162536585365855,10.929386309992129,7.628902185223727,10.388998164175188,7.99020473001995,8.159954784653378,7.9142486277996955,8.144227817929423,0.0007529507568246414,0.0006504802713314814,0.0007976224620230618,0.0006477118494440696,0.027439948192819925,0.025504514724485183,0.028242210643344864,0.02545018368193184,0.9245370208292976,0.861410404975601,0.9308024228108376,0.8793070911254294
00_00016.jpg,0_Compulsory Keep BothSide,152.0957336108221,265.9031602412798,165.9100487804878,305.332218725413,0.17347284514156275,0.1373568449549761,0.1711500921446938,0.1374216605724917,7.628902185223727,10.388998164175188,8.162536585365855,10.929386309992129,7.9142486277996955,8.144227817929423,7.99020473001995,8.159954784653378,0.0007976224620230618,0.0006477118494440696,0.0007529507568246414,0.0006504802713314814,0.028242210643344864,0.02545018368193184,0.027439948192819925,0.025504514724485183,0.9308024228108376,0.8793070911254294,0.9245370208292976,0.861410404975601
00_00016.jpg,0_Compulsory Keep BothSide,152.0957336108221,265.9031602412798,165.9100487804878,305.332218725413,0.17347284514156275,0.1373568449549761,0.1711500921446938,0.1374216605724917,7.628902185223727,10.388998164175188,8.162536585365855,10.929386309992129,7.9142486277996955,8.144227817929423,7.99020473001995,8.159954784653378,0.0007976224620230618,0.0006477118494440696,0.0007529507568246414,0.0006504802713314814,0.028242210643344864,0.02545018368193184,0.027439948192819925,0.025504514724485183,0.9308024228108376,0.8793070911254294,0.9245370208292976,0.861410404975601
00_00017.jpg,0_Compulsory Keep BothSide,21.027319720858102,32.87357305936073,15.39574930189265,38.50787411789124,0.48739019373822123,0.3890610833781302,0.4692552626794867,0.3912493525706624,2.4927112949082457,3.414539227895392,2.335841348639984,3.575666770444168,6.979434342498102,7.305353051561944,6.977146093320711,7.333421216324411,0.003289190523102799,0.002417131946296845,0.0031275004964190613,0.0024177656799339023,0.05735146487320789,0.049164336121795084,0.055924060085253656,0.049170780753755604,0.9918289800151424,0.9872554136680797,0.9940279066491321,0.9850712138154551
00_00017.jpg,0_Compulsory Keep BothSide,15.39574930189265,38.50787411789124,21.027319720858102,32.87357305936073,0.4692552626794867,0.3912493525706624,0.48739019373822123,0.3890610833781302,2.335841348639984,3.575666770444168,2.4927112949082457,3.414539227895392,6.977146093320711,7.333421216324411,6.979434342498102,7.305353051561944,0.0031275004964190613,0.0024177656799339023,0.003289190523102799,0.002417131946296845,0.055924060085253656,0.049170780753755604,0.05735146487320789,0.049164336121795084,0.9940279066491321,0.9850712138154551,0.9918289800151424,0.9872554136680797
00_00017.jpg,0_Compulsory Keep BothSide,15.39574930189265,38.50787411789124,21.027319720858102,32.87357305936073,0.4692552626794867,0.3912493525706624,0.48739019373822123,0.3890610833781302,2.335841348639984,3.575666770444168,2.4927112949082457,3.414539227895392,6.977146093320711,7.333421216324411,6.979434342498102,7.305353051561944,0.0031275004964190613,0.0024177656799339023,0.003289190523102799,0.002417131946296845,0.055924060085253656,0.049170780753755604,0.05735146487320789,0.049164336121795084,0.9940279066491321,0.9850712138154551,0.9918289800151424,0.9872554136680797
00_00018.jpg,0_Compulsory Keep BothSide,1.8724648632310716,3.34176256814052,1.706787371348255,3.5548682616596,0.7410914215516087,0.6594521799114772,0.727855329923039,0.6616606341878323,0.7182560072540426,1.0456162931556634,0.7244699019148518,1.0595926711084191,5.798601315149949,6.085212239077192,5.816397487818367,6.108139325527946,0.009051117782005944,0.007542274256608425,0.008679786843319692,0.007455340585838346,0.09513736270259936,0.08684626794864835,0.09316537362840173,0.08634431414886765,0.9990607761543553,0.998325801191766,0.9991450580618042,0.9982190436577352
00_00018.jpg,0_Compulsory Keep BothSide,1.706787371348255,3.5548682616596,1.8724648632310716,3.34176256814052,0.727855329923039,0.6616606341878323,0.7410914215516087,0.6594521799114772,0.7244699019148518,1.0595926711084191,0.7182560072540426,1.0456162931556634,5.816397487818367,6.108139325527946,5.798601315149949,6.085212239077192,0.008679786843319692,0.007455340585838346,0.009051117782005944,0.007542274256608425,0.09316537362840173,0.08634431414886765,0.09513736270259936,0.08684626794864835,0.9991450580618042,0.9982190436577352,0.9990607761543553,0.998325801191766
00_00018.jpg,0_Compulsory Keep BothSide,1.706787371348255,3.5548682616596,1.8724648632310716,3.34176256814052,0.727855329923039,0.6616606341878323,0.7410914215516087,0.6594521799114772,0.7244699019148518,1.0595926711084191,0.7182560072540426,1.0456162931556634,5.816397487818367,6.108139325527946,5.798601315149949,6.085212239077192,0.008679786843319692,0.007455340585838346,0.009051117782005944,0.007542274256608425,0.09316537362840173,0.08634431414886765,0.09513736270259936,0.08684626794864835,0.9991450580618042,0.9982190436577352,0.9990607761543553,0.998325801191766
00_00019.jpg,0_Compulsory Keep BothSide,21.53391832800451,37.75971554487178,15.970746931866273,35.18841322586727,0.4718121710417536,0.39316343632957795,0.4895158397487485,0.39248361580751173,2.484348551814934,3.3942955788084457,2.1544470306108057,3.287454044117647,6.992792199208526,7.287571053386791,6.912712575687673,7.279500887773457,0.002875679519053862,0.0021829042381993594,0.002891713622040888,0.002166666696797611,0.05362536264729463,0.046721560742331365,0.053774655945351135,0.0465474671362214,0.9932882932479213,0.9882352919729571,0.9950219569126861,0.9890363363969783
